Reporting ID,Data Year,MapLot,Annual Report Received,BEUDO Category,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft2),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Latitude,Longitude,Location
B1280,2022,159-1,Yes,Non-Residential,1223988,1027.0,6 Harvard Yard,1960.0,"318-32, 318-36",2,Residence Hall/Dormitory,Residence Hall/Dormitory (56930.0),56930.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.49872455927863446,1099399.1,-0.25180905071310733,481832.0,,,,,,,,3007190.1,,4588421.2,4782238.9,80.6,84.0,7202014.4,7435185.0,126.5,130.6,-0.3415927018708716,5.3,-0.21271557851210263,22.09,42.3742243367264,-71.1166675094821,POINT (-71.1166675094821 42.3742243367264)
B1028,2022,86-105,Yes,Municipal,58502,,89 Elm Street,1983.0,456-3,1,K-12 School,K-12 School (58323.0),58323.0,,CAMBRIDGE CITY OF,SCHOOL DEPT,67.0,-0.507752685796887,1009603.9,-0.17295135745245738,2346283.5,,,,,,,,,,3355887.5,3569222.8,57.5,61.2,5290488.7,5554371.0,90.7,95.2,-0.39746742738952534,3.4,-0.33317304763065647,4.49,42.3694006823481,-71.0977864215085,POINT (-71.0977864215085 42.3694006823481)
B1650,2022,106-123,Yes,Non-Residential,38704,3.0,614-622 Massachusetts Ave,1908.0,608-5,1,Office,"Office (46060.0),Fast Food Restaurant (2500.0)",48560.0,,CARU CAMBRIDGE LLC.,,98.0,-0.547239204331524,616865.7,-0.2633049454961504,210032.3,,,,,,,,,,826898.0,849633.7,17.0,17.5,1947757.9,1971630.4,40.1,40.6,-0.47297238318035767,1.1,-0.3484434972567353,2.8,42.364830135572,-71.103617725278,POINT (-71.103617725278 42.364830135572)
B1060,2022,120-40,Yes,Residential,129109,109.0,950 Massachusetts Avenue,1990.0,524-1,1,Multifamily Housing,Multifamily Housing (200000.0),200000.0,114.0,BAY SQUARE CONDOMINIUM,C/O SUI-CHI LIN C/O JUAN LIN,80.0,-0.183480977197113,4234854.8,-0.0464081174140514,5338172.8,,,,,,,,,,9573027.6,9698425.2,47.9,48.5,17462675.0,17647557.9,87.3,88.2,-0.1932283738838402,2.9,0.2381256913912824,24.92,42.368460583286,-71.1101303009912,POINT (-71.1101303009912 42.368460583286)
B1297,2022,170-19,Yes,Non-Residential,159406,0.0,6-8 Garden Street,1931.0,307-6,1,College/University,College/University (41710.0),41710.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.4848911562126578,1236987.9,-0.26954732633143125,62439.0,,,,,,,,,,1299426.9,1299426.9,31.2,31.2,3529127.2,3529127.2,84.6,84.6,-0.4538712696271058,2.2,-0.2633670065111249,20.11,42.3759861537324,-71.1218513692253,POINT (-71.1218513692253 42.3759861537324)
B1406,2022,242B-56,No,Non-Residential,109553,,178 Coolidge Hill,1930.0,387-22,1,K-12 School,K-12 School (1766.0),1766.0,,SHADY HILL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,-0.5020208910494305,0.0,,,42.3719593845114,-71.1377615963807,POINT (-71.1377615963807 42.3719593845114)
B1827,2022,142-112,Yes,Residential,28009,50.0,1699 Cambridge Street,1981.0,320-11,1,Multifamily Housing,Multifamily Housing (39000.0),39000.0,50.0,"MASTROIANNI, DAVID ANTHONY",,90.0,-0.5765279405241328,325556.0,-0.18824453491990667,1984700.1,,,,,,,,,,2310256.1,2469714.9,59.2,63.3,2995491.9,3153648.3,76.8,80.9,-0.4340293926673566,3.3,-0.18853938330377812,37.37,42.3754145025322,-71.111809353811,POINT (-71.111809353811 42.3754145025322)
B1573,2022,57-173,Yes,Non-Residential,420079,0.0,120  VASSAR ST,2002.0,708-20,1,College/University,College/University (122080.0),122080.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.24350610762125272,8481726.8,,,,,,,,,29472585.8,26953356.4,,64907668.9,63894905.5,531.7,523.4,82994883.5,82194495.7,679.8,673.3,1.584709625053474,32.3,0.1791251269089049,36.83,42.3587043744337,-71.095742600997,POINT (-71.095742600997 42.3587043744337)
B1610,2022,267.4-221,Yes,Non-Residential,33426,2.0,130 Fawcett Street,1955.0,48-18,1,Food Service,"Food Service (30000.0),Parking (20000.0)",30000.0,,"IVANOVIC, LUDMILLA R. L., TR. OF",ONE HUNDRED THIRTY FAWCETT STREET,,-0.3107911320759623,2968610.6,0.22301496810775834,11708199.0,,,,,,,,,53304.0,14858682.9,14972004.2,495.3,499.1,20787591.9,20815357.3,692.9,693.8,-0.05486435188452241,28.2,-0.17451525405130155,52.44,42.3935577039927,-71.1483394512765,POINT (-71.1483394512765 42.3935577039927)
B1140,2022,130-144,Yes,Residential,388935,495.0,125 Putnam Avenue,1964.0,560-26,1,Parking,Parking (107272.0),107272.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5636679013232374,453463.8,,,,,,,,,,,,453463.8,458134.1,4.2,4.3,1269698.7,1282775.5,11.8,12.0,-0.48503624437188514,0.3,,,42.3664143412786,-71.1141943052038,POINT (-71.1141943052038 42.3664143412786)
B1391,2022,62-18,Yes,Non-Residential,34230,1.0,565-570 MEMORIAL DR,1949.0,750-3,1,College/University,College/University (35748.0),35748.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,0.396739768255101,10005809.6,-0.16170415973094593,2612199.9,,,,,,,,,,12618009.5,12740159.2,353.0,356.4,30759076.9,30887334.0,860.4,864.0,-0.05348864841531312,23.7,-0.21443380659998154,34.78,42.3543193394786,-71.1044226689494,POINT (-71.1044226689494 42.3543193394786)
B1539,2022,147-41,No,Non-Residential,51117,0.0,136 Irving ST,,223-7,1,,,,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,,42.3807503643943,-71.1102501394852,POINT (-71.1102501394852 42.3807503643943)
B1211,2022,213-2A,Yes,Non-Residential,603907,,64 Linnaean Street,1966.0,"206-3, 206-7, 206-13, 206-11, 206-15",5,Residence Hall/Dormitory,Residence Hall/Dormitory (191944.0),191944.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.1298141313430432,4768632.5,0.06967208196420305,8082679.1,,,,,,,,,,12851311.6,13465211.4,67.0,70.2,21838984.1,22483578.9,113.8,117.1,-0.09608254428890808,4.0,-0.320141134597941,1.93,42.381553397686,-71.1247979506056,POINT (-71.1247979506056 42.381553397686)
B1743,2022,122-184,Yes,Non-Residential,104718,122.0,64 Magee Street,1954.0,"595-1, 595-2, 595-3, 595-4",4,Multifamily Housing,Multifamily Housing (126002.0),126002.0,122.0,"PUTNAM GARDENS, LLC",,92.0,-0.37705321852394347,2309558.9,-0.10830619371331573,3874699.9,,,,,,,,,,6184258.9,6455474.8,49.1,51.2,10535200.0,10819976.7,83.6,85.9,-0.3065651750779277,2.9,0.43881957213466105,52.71,42.3658624717464,-71.1125830710386,POINT (-71.1125830710386 42.3658624717464)
B1552,2022,170-4,Yes,Non-Residential,40360,,11 Garden Street,1872.0,290-8,1,Worship Facility,Worship Facility (5000.0),5000.0,,FIRST CHURCH IN CAMBRIDGE CONGREGATIONAL,,1.0,-0.571357283750604,376984.2,-0.20412773347721413,1609166.7,,,,,,,,,,1986150.8,2132813.3,397.2,426.6,2745180.7,2899176.3,549.0,579.8,-0.44265399518586085,22.4,-0.2729866637636864,151.87,42.3766260007969,-71.1230186831766,POINT (-71.1230186831766 42.3766260007969)
B1265,2022,"157-69, 143-17",Yes,Non-Residential,58420,1.0,1 Oxford St,1973.0,266-18,1,College/University,College/University (355836.0),355836.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,0.7222636013729361,13243514.2,-0.2688697537250135,78457.0,,,,,,,15391905.5,22310129.6,,51024006.3,51347760.6,143.4,144.3,78010856.3,78727354.5,219.2,221.2,1.2096716946782677,9.1,-0.10393480027244424,6.06,42.3763871177674,-71.1167142645975,POINT (-71.1167142645975 42.3763871177674)
B1665,2022,267F-283,Yes,Non-Residential,34482,1.0,77 Fawcett Street,1973.0,78-4,1,Office,Office (34842.0),34842.0,,"CV PORTFOLIO WEST CAMBRIDGE, LLC,",C/O RAYTHEON BBN TECHNOLOGIES,4.0,-0.26431295606115995,3430889.0,-0.23175383206235114,956000.0,,,,,,,,,,4386889.0,4414254.0,125.9,126.7,10610289.2,10569103.9,304.5,303.3,-0.3465134873568894,8.4,-0.25780091552222134,25.4,42.3916530679909,-71.1466197526222,POINT (-71.1466197526222 42.3916530679909)
B1627,2022,172-108,Yes,Residential,90258,82.0,3 - 5 Concord Avenue,1880.0,269-16,1,Multifamily Housing,Multifamily Housing (94675.0),94675.0,82.0,"BLEVINS, CHARLES F., TRUSTEE OF THE WATERHOUSE TRUST",,71.0,-0.5402650422898301,686231.6,0.01674867054357706,6831400.2,,,,,,,,,,7517631.9,8075224.7,79.4,85.3,9094418.8,9663164.1,96.1,102.1,-0.28376024449218923,4.4,-0.12437203435996183,20.99,42.3778292433251,-71.1223013813162,POINT (-71.1223013813162 42.3778292433251)
B1691,2022,22-128,No,Residential,49090,55.0,262 Monsignor O'Brien Hwy,2018.0,369-1,1,Multifamily Housing,"Multifamily Housing (49096.0),Parking (8000.0)",49096.0,55.0,"CAMBRIDGE CAPITAL GROUP LLC,",,,,,,,,,,,,,,,,,,,,,,,,,,,,42.373262781782,-71.082061389409,POINT (-71.082061389409 42.373262781782)
B1337,2022,48-129,Yes,Non-Residential,903407,,400  MAIN ST,1964.0,672-7,1,College/University,College/University (149742.0),149742.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.08605402606631037,5203876.4,,,,,,,,,7557431.7,15518418.1,,28279726.2,28047953.9,188.9,187.3,40117411.5,40008360.9,267.9,267.2,0.44901349954932207,12.0,-0.20493515132543963,8.83,42.3621303186501,-71.0879527457586,POINT (-71.0879527457586 42.3621303186501)
B1674,2022,165-24,Yes,Non-Residential,29795,1.0,980 Memorial Drive,2011.0,356-38,1,Worship Facility,"Worship Facility (37249.0),Parking (4240.0)",37249.0,,SOCIETY OF ST JOHN THE EVANGELIST,,24.0,-0.47531583412762196,1332225.3,-0.2564188283893541,372839.6,,,,,,,,,,1705064.9,1798446.7,45.8,48.3,4121712.4,4364981.6,110.7,117.2,-0.44059043998204694,3.1,-0.28627268095024316,17.44,42.3723115335391,-71.1247114423174,POINT (-71.1247114423174 42.3723115335391)
B1471,2022,52A-21,Yes,Non-Residential,3691096,0.0,60  VASSAR ST,1941.0,668-24,1,College/University,College/University (77686.0),77686.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.05591216053449098,6615891.7,,,,,,,,,6032267.9,3130667.9,,15778827.4,15765921.7,203.1,202.9,27780182.6,27842796.3,357.6,358.4,0.02418568592311841,12.8,-0.24381308686315067,12.88,42.3606689371469,-71.0920092659927,POINT (-71.0920092659927 42.3606689371469)
B1011,2022,166-80,Yes,Residential,69258,51.0,130 Mt. Auburn St,1985.0,356-28,1,Multifamily Housing,Multifamily Housing (63208.0),63208.0,52.0,"LOWE, MARY KAY",B,13.0,-0.28934484624495543,3181918.4,-0.21286342924060528,1402633.3,,,,,,,,,,4584551.7,4787184.0,72.5,75.7,10382136.5,10772960.1,164.3,170.4,-0.3408519384643743,4.8,-0.20089368525958357,21.44,42.3729829604628,-71.1243169899659,POINT (-71.1243169899659 42.3729829604628)
B1196,2022,159-1,Yes,Non-Residential,1223988,1027.0,8 Harvard Yard,1925.0,318-25,1,College/University,College/University (25566.0),25566.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5220350355359558,867549.9,-0.2367569571318367,837715.0,,,,,,,414843.8,1642380.0,,3762488.7,3841394.8,147.2,150.3,5662099.0,5767930.8,221.5,225.6,-0.3766731403357082,9.3,-0.33247123615814256,10.47,42.3735961819499,-71.1184904317032,POINT (-71.1184904317032 42.3735961819499)
B1465,2022,265B-34,Yes,Non-Residential,28054,,205 Alewife Brook Parkway,1975.0,76-21,1,Laboratory,Laboratory (28054.0),28054.0,,"ALEWIFE PROPERTIES LLC,",,,0.8877656809490909,14889620.3,1.232601535303727,35578079.6,,,,,,,,,,50467699.8,50277234.7,1798.9,1792.2,79047920.3,78514617.9,2817.7,2798.7,1.0560691111738623,105.0,,,42.3903067951732,-71.1431103156476,POINT (-71.1431103156476 42.3903067951732)
B1073,2022,95-71,Yes,Non-Residential,32460,1.0,12 Emily Street,1928.0,707-9,1,Laboratory,Laboratory (31949.0),31949.0,,MIT 12 EMILY STREET LLC,,,-0.34403068132325776,2638005.6,-0.10644181166020117,3918781.1,,,,,,,,,,6556786.7,6581253.4,205.2,206.0,11501135.9,11359250.1,360.0,355.5,-0.29095623186959163,12.5,-0.3338385585097645,8.03,42.3595908445139,-71.1047542978738,POINT (-71.1047542978738 42.3595908445139)
B1484,2022,55-26,Yes,Non-Residential,93026,0.0,190  ALBANY ST,1980.0,699-17,1,College/University,College/University (120137.0),120137.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.3315970468214851,9357891.1,0.037494573380525656,7321900.2,,,,,,,2393904.3,,,19073695.6,19218849.9,158.8,160.0,36068543.2,36220955.3,300.2,301.5,0.12133151551805046,9.8,-0.3361859968833456,1.97,42.3590608412328,-71.0991441402003,POINT (-71.0991441402003 42.3590608412328)
B1601,2022,69-165,Yes,Non-Residential,123480,1.0,38 Sidney Street PUB,1980.0,687-1,1,Laboratory,Laboratory (122000.0),122000.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,OFFICE OF THE TREASURER,,0.8163261796856619,14179073.5,-0.16461831407440314,2543300.0,,,,,,,,,,16722373.5,17347910.9,137.1,142.2,42371870.7,43551903.9,347.3,357.0,0.10101343351126735,9.3,-0.18331209785332955,12.3,42.3614407342949,-71.1007453635938,POINT (-71.1007453635938 42.3614407342949)
B1755,2022,63-132,Yes,Non-Residential,65178,1.0,325 Vassar Street,1950.0,746-4,1,Laboratory,Laboratory (52520.0),52520.0,,"BMR-325 VASSAR STREET LLC,",C/O RYAN LLC,,0.11246458737379997,7178370.0,0.10774303417948167,8982802.9,,,,,,,,,,16161172.8,16814990.3,307.7,320.2,29531378.9,30217887.3,562.3,575.4,0.019529458796563953,18.8,-0.19589630356737237,26.59,42.3550142061477,-71.1058194216667,POINT (-71.1058194216667 42.3550142061477)
B1326,2022,52A-21,Yes,Non-Residential,3691096,0.0,125  MASSACHUSETTS AVE,1928.0,668-33,1,College/University,College/University (55046.0),55046.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.39323444082323794,2148618.3,,,,,,,,,1856292.0,3880500.1,,7885410.4,7914071.0,143.3,143.8,12373757.9,12469157.8,224.8,226.5,-0.2333883328503726,9.2,-0.36487556587180275,0.0,42.3601780152802,-71.0937419890131,POINT (-71.0937419890131 42.3601780152802)
B1016,2022,267.1-278,Yes,Non-Residential,139520,3.0,100 Acorn Park Drive,2005.0,9-4,1,Office,"Office (124004.0),Laboratory (30996.0)",155000.0,,"100 DISCOVERY PARK DE, LLC",,28.0,1.3140036865626243,19129041.7,-0.20340575068123712,1626238.7,,,,,,,,,,20755280.4,20951351.9,133.9,135.2,55268867.4,55474742.5,356.6,357.9,0.27562195075706036,9.5,-0.21899558117132206,7.78,42.3981072618624,-71.1500544791869,POINT (-71.1500544791869 42.3981072618624)
B1176,2022,169-94,Yes,Non-Residential,112620,3.0,8 Appian way,1910.0,319-12,1,College/University,College/University (3816.0),3816.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.6046150488367786,46198.0,-0.26500056882893996,169944.0,,,,,,,,,,216142.0,230649.3,56.6,60.4,307795.5,323028.2,80.7,84.7,-0.4955127554066328,3.2,-0.3627096304652512,4.7,42.3750615820037,-71.1212320218666,POINT (-71.1212320218666 42.3750615820037)
B1129,2022,119-65,Yes,Residential,86720,123.0,411 Franklin Street,1973.0,558-20,1,Multifamily Housing,Multifamily Housing (27409.0),27409.0,122.0,FRANKLIN STREET ASSOCIATES,% ALCOURT MANAGEMENT CORP,48.0,-0.4723339939260081,1361883.3,-0.11689131778639185,3671724.9,,,,,,,,,,5033608.2,5248383.0,183.6,191.5,7668584.3,7894097.9,279.8,288.0,-0.34778336748231337,10.6,-0.05208545269102754,94.31,42.3667472319627,-71.1085633027993,POINT (-71.1085633027993 42.3667472319627)
B1428,2022,12-17,Yes,Residential,312610,204.0,75 Cambridge Parkway,1989.0,552-8,1,Multifamily Housing,"Multifamily Housing (400000.0),Parking (150000.0),Swimming Pool (0.0)",400000.0,205.0,ESPLANADE CONDO ASSOC,,21.0,0.2700741316076306,8745975.9,1.1217714662397447,32957700.5,,,,,,,,,,41703676.4,41703676.4,104.3,104.3,59094318.1,59094318.1,147.7,147.7,0.7520915561505045,5.9,0.8681345901483518,25.47,42.3644770757076,-71.0771386290935,POINT (-71.0771386290935 42.3644770757076)
B1092,2022,267.4-311,Yes,Non-Residential,63500,,40 Smith Place,1940.0,"69-9, 69-11",2,Laboratory,Laboratory (63500.0),63500.0,,"QUAD 40 SMITH PLACE, LLC",,,-0.45320993596145687,1552093.7,-0.1921911204320691,1891387.1,,,,,,,,,,3443480.8,3679753.1,54.2,57.9,6331818.8,6579904.7,99.7,103.6,-0.389477764933733,3.3,,,42.3916958966251,-71.1501138708857,POINT (-71.1501138708857 42.3916958966251)
B1201,2022,144-1,Yes,Non-Residential,2402868,15.0,2 Divinity Ave,1930.0,241-49,1,College/University,College/University (64389.0),64389.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5338084021790807,750450.5,,,,,,,,,430125.1,2117720.1,,3298295.7,3428463.2,51.2,53.2,5040379.5,5209997.5,78.3,80.9,-0.3874671214018118,3.4,-0.3115862947519523,6.84,42.3776638962769,-71.1137253379134,POINT (-71.1137253379134 42.3776638962769)
B1438,2022,242B-56,Yes,Non-Residential,187700,,80 Gerry's Landing Rd.,1948.0,387-7,1,K-12 School,K-12 School (106070.0),106070.0,,BUCKINGHAM BROWNE AND NICHOLS SCHOOL,,23.0,-0.2818001956899642,3256958.4,-0.040701196578598844,5473099.3,,,,,,,,,,8730057.8,9120686.8,82.3,86.0,14866237.9,15276398.4,140.2,144.0,-0.2260865221291849,4.9,-0.33930784791625235,1.99,42.3709115473997,-71.1355908993327,POINT (-71.1355908993327 42.3709115473997)
B1300,2022,144-1,Yes,Non-Residential,2402868,15.0,20 Oxford St,1963.0,241-47,1,Laboratory,Laboratory (47237.0),47237.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.03366023064690489,5724992.4,-0.2392896067992709,777825.0,,,,,,,4703143.3,4358419.9,,15564380.6,15570120.3,329.5,329.6,26369913.7,26442960.2,558.2,559.8,0.018735783718173984,20.8,-0.3493389118940807,2.72,42.3779828614748,-71.1159200333271,POINT (-71.1159200333271 42.3779828614748)
B1712,2022,267C-95,Yes,Non-Residential,62290,,67 Smith Place,1955.0,46-22,1,Mixed Use Property,Other (53000.0),53000.0,,CCF SMITH PLACE PROPERTY COMPANY LLC,,,-0.5804293889985046,286751.5,-0.20449866429858016,1600400.0,,,,,,,,,,1887151.5,2096281.6,35.6,39.6,2483324.3,2702910.9,46.9,51.0,-0.4463049005464548,2.0,-0.3594909778499287,0.84,42.3935023823311,-71.1525742413364,POINT (-71.1525742413364 42.3935023823311)
B1021,2022,118-30,Yes,Municipal,21200,1.0,831 Massachusetts Avenue,1950.0,506-37,1,Office,Office (21808.0),21808.0,,CAMBRIDGE CITY OF,,70.0,-0.5179303312322823,908375.7,-0.246819883131769,599788.6,,,,,,,,,,1508164.3,1545893.7,69.2,70.9,3173230.0,3191568.5,145.5,146.3,-0.4504320109540826,4.5,-0.34405112545462235,7.89,42.3672838650549,-71.1063785971842,POINT (-71.1063785971842 42.3672838650549)
B1122,2022,"15-28, 16-32",Yes,Non-Residential,532739,,125-75 Binney ST,2015.0,590-2,1,Laboratory,"Office (225000.0),Laboratory (161274.0),Parking (100000.0),Fast Food Restaurant (2159.0)",388433.0,,"ARE-MA REGION NO. 40 LLC,",C/O THOMSON REUTERS PTS,,2.214681277408284,28087304.3,0.8648048044580158,26882177.1,,,,,,,,,,54969481.4,55776823.6,141.5,143.6,106870738.1,107013534.1,275.1,275.5,1.3281938397178363,8.9,0.29417380760998074,14.02,42.365848936068,-71.0807154894508,POINT (-71.0807154894508 42.365848936068)
B1756,2022,31-15,Yes,Non-Residential,195966,1.0,320 Bent Street,2002.0,554-1,1,Laboratory,Laboratory (195198.0),195198.0,,"MBA-ROGERS STREET, LLC",C/O RYAN LLC,,1.5004839632287192,20983800.2,1.5943136472256392,44130122.9,,,,,,,,,,65113923.1,67624222.0,333.6,346.4,105091269.5,107727083.4,538.4,551.9,1.5248665241428703,19.6,0.29988510097250787,28.14,42.3674400497607,-71.0874908572345,POINT (-71.0874908572345 42.3674400497607)
B1776,2022,165-57,Yes,Non-Residential,77239,,114 Mt Auburn Street,2015.0,380-3,1,Office,Office (65107.0),65107.0,,CONDUCTOR'S BUILDING LLC,,46.0,-0.22071569558133772,3864513.1,-0.22592975291729953,1093700.0,,,,,,,,,,4958213.1,5033380.8,76.2,77.3,11969021.7,11974690.1,183.8,183.9,-0.3264070520376769,5.1,-0.24493840525873337,15.22,42.3728622786161,-71.1225466485837,POINT (-71.1225466485837 42.3728622786161)
B1248,2022,159-1,Yes,Non-Residential,1223988,1027.0,3 Harvard Yard,1871.0,318-22,1,Residence Hall/Dormitory,Residence Hall/Dormitory (43118.0),43118.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,82.0,-0.5313397615059652,775003.8,-0.25805354631931954,334195.0,,,,,,,,1482450.1,,2591648.9,2714348.5,60.1,63.0,4304363.9,4451976.5,99.8,103.3,-0.41148902044108143,4.0,0.04078356543904789,77.75,42.3739173249568,-71.1171168198406,POINT (-71.1171168198406 42.3739173249568)
B1107,2022,"173-71, 173-101",Yes,Residential,47492,58.0,1610-1616-1622 Massachusetts Avenue,1880.0,244-9,1,Multifamily Housing,Multifamily Housing (47492.0),47492.0,56.0,"CAMBRIDGE REALTY LLC,",,74.0,-0.573422328671528,356444.8,-0.14311109370215366,3051799.9,,,,,,,,,,3408244.7,3655906.0,71.8,77.0,4202435.3,4441872.7,88.5,93.5,-0.40259985956311384,4.0,-0.18443741624891222,31.4,42.3802021632123,-71.120362024164,POINT (-71.120362024164 42.3802021632123)
B1849,2022,27-82,No,Municipal,53027,3.0,101 Rogers Street,,569-3,1,,,,,CITY OF CAMBRIDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3668064525434,-71.0826884952886,POINT (-71.0826884952886 42.3668064525434)
B1702,2022,81-103,Yes,Non-Residential,100545,0.0,1035 Cambridge Street,1989.0,351-1,1,Office,Office (102807.0),102807.0,,CAMBRIDE BUSINESS CENTER,,71.0,-0.1820795925755428,4248793.1,-0.15297438532616267,2818600.1,,,,,,,,,,7067393.2,7200989.5,68.7,70.0,14856150.7,14839688.5,144.5,144.3,-0.2635479858291914,4.4,6.860951154735965,580.86,42.373527348865,-71.0934970158666,POINT (-71.0934970158666 42.373527348865)
B1801,2022,92-130,Yes,Residential,103484,83.0,46 Pilgrim St,1990.0,"665-10, 665-11",2,Multifamily Housing,Multifamily Housing (12240.0),12240.0,12.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.5934384824742213,157361.4,-0.23127547087767045,967307.0,,,,,,,,,,1124668.4,1169564.6,91.9,95.6,1456284.4,1503425.3,119.0,122.8,-0.46895109611651514,5.1,-0.2233395521822272,95.57,42.3615977664853,-71.1031274106564,POINT (-71.1031274106564 42.3615977664853)
B1449,2022,39-179,Yes,Non-Residential,24512,,One Kendall Square,1988.0,417-28,1,Movie Theater,Movie Theater (25800.0),25800.0,,"ARE-MA REGION NO. 58, LLC",,,-0.5651063008038485,439157.3,-0.24319474280117806,685500.0,,,,,,,,,,1124657.4,1178610.5,43.6,45.7,1949415.5,2006066.4,75.6,77.8,-0.46593513081863325,2.6,-0.33997335879536034,7.98,42.3683726427105,-71.0900770884181,POINT (-71.0900770884181 42.3683726427105)
B1373,2022,41-38,Yes,Non-Residential,240964,,One Kendall Square,1988.0,557-19,1,Office,"Office (21150.0),Laboratory (4782.0)",25932.0,,ARE-MA REGION NO. 59 LLC,,83.0,-0.5030264474653167,1056612.0,,,,,,,,,,,,1056612.0,1068832.2,40.7,41.2,2958513.6,2992730.3,114.1,115.4,-0.4615963737234348,2.9,-0.20624197268805178,50.56,42.3667603732588,-71.0907407650295,POINT (-71.0907407650295 42.3667603732588)
B1358,2022,137-2,Yes,Non-Residential,71940,,485 Broadway,1960.0,323-1,1,Museum,Museum (69797.0),69797.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,"C/O HARVARD REAL ESTATE, INC.",,-0.48110593233738713,1274636.3,,,,,,,,,859096.8,2273719.9,,4407453.0,4462252.3,63.1,63.9,7086138.3,7178890.5,101.5,102.9,-0.3503760394050539,4.1,-0.3517105506632657,1.56,42.3751250400618,-71.1140860571115,POINT (-71.1140860571115 42.3751250400618)
B1723,2022,129-11,Yes,Non-Residential,83180,12.0,19 Blackstone Square,1892.0,636-2,1,Laboratory,"Office (21758.0),Laboratory (57123.0),Parking (20000.0)",78881.0,,"CPI/BRICKMAN BSS OWNER, LLC",,,0.40579684800878474,10095892.6,-0.08380276588547109,4454041.4,,,,,,,,,,14549934.0,14919229.8,184.5,189.1,32945242.8,33333003.4,417.7,422.6,0.00947624113695769,12.3,-0.24026772890717518,13.05,42.3633976015019,-71.1141717335559,POINT (-71.1141717335559 42.3633976015019)
